year,month,month_year,line,early,ontime,earlyorontime_rail,late,total,pctlate
2013,12,12/1/13,607,0,415,,48,463,10.37
2013,12,12/1/13,611,132,3234,,733,4099,17.88
2013,12,12/1/13,612,184,3530,,579,4293,13.49
2013,12,12/1/13,620,20,192,,32,244,13.11
2013,12,12/1/13,625,1,311,,20,332,6.02
2013,12,12/1/13,645,34,527,,118,679,17.38
2013,12,12/1/13,665,20,317,,81,418,19.38
2013,12,12/1/13,685,29,945,,85,1059,8.03
2013,12,12/1/13,687,85,923,,233,1241,18.78
2013,12,12/1/13,704,733,7293,,1521,9547,15.93
2013,12,12/1/13,705,391,5370,,2077,7838,26.50
2013,12,12/1/13,710,589,8125,,2379,11093,21.45
2013,12,12/1/13,720,1343,19543,,7941,28827,27.55
2013,12,12/1/13,728,408,3974,,975,5357,18.20
2013,12,12/1/13,733,887,11647,,3083,15617,19.74
2013,12,12/1/13,734,102,2639,,699,3440,20.32
2013,12,12/1/13,740,335,4029,,832,5196,16.01
2013,12,12/1/13,741,260,3002,,443,3705,11.96
2013,12,12/1/13,745,201,5273,,841,6315,13.32
2013,12,12/1/13,750,208,3902,,696,4806,14.48
2013,12,12/1/13,751,169,2644,,417,3230,12.91
2013,12,12/1/13,754,628,10444,,1864,12936,14.41
2013,12,12/1/13,757,358,4028,,1244,5630,22.10
2013,12,12/1/13,760,136,3611,,1014,4761,21.30
2013,12,12/1/13,761,591,7022,,2267,9880,22.95
2013,12,12/1/13,762,282,2354,,750,3386,22.15
2013,12,12/1/13,770,239,3243,,914,4396,20.79
2013,12,12/1/13,780,435,4079,,1421,5935,23.94
2013,12,12/1/13,794,84,2443,,730,3257,22.41
2013,12,12/1/13,901,2077,38192,,1184,41453,2.86
2013,12,12/1/13,910,469,3221,,517,4207,12.29
2014,1,1/1/14,2,1097,19306,,5834,26237,22.24
2014,1,1/1/14,4,1150,23766,,4347,29263,14.85
2014,1,1/1/14,10,766,13364,,2556,16686,15.32
2014,1,1/1/14,14,1292,19786,,5870,26948,21.78
2014,1,1/1/14,16,1285,22576,,4420,28281,15.63
2014,1,1/1/14,18,604,18669,,2454,21727,11.29
2014,1,1/1/14,20,1178,19469,,5138,25785,19.93
2014,1,1/1/14,28,234,7162,,1639,9035,18.14
2014,1,1/1/14,30,983,15432,,2567,18982,13.52
2014,1,1/1/14,33,481,8982,,1761,11224,15.69
2014,1,1/1/14,35,700,11992,,2630,15322,17.16
2014,1,1/1/14,40,1264,23311,,5435,30010,18.11
2014,1,1/1/14,45,1316,21941,,4038,27295,14.79
2014,1,1/1/14,51,1436,28610,,7271,37317,19.48
2014,1,1/1/14,53,530,14109,,2257,16896,13.36
2014,1,1/1/14,55,456,7647,,1145,9248,12.38
2014,1,1/1/14,60,888,18498,,4603,23989,19.19
2014,1,1/1/14,62,694,8946,,1779,11419,15.58
2014,1,1/1/14,66,284,8126,,1308,9718,13.46
2014,1,1/1/14,70,529,6257,,1508,8294,18.18
2014,1,1/1/14,71,117,1620,,233,1970,11.83
2014,1,1/1/14,76,420,7601,,1414,9435,14.99
2014,1,1/1/14,78,485,5827,,1383,7695,17.97
2014,1,1/1/14,81,959,12788,,2693,16440,16.38
2014,1,1/1/14,83,231,3545,,718,4494,15.98
2014,1,1/1/14,84,551,8446,,1396,10393,13.43
2014,1,1/1/14,90,601,9904,,1153,11658,9.89
2014,1,1/1/14,92,407,7078,,1154,8639,13.36
2014,1,1/1/14,94,251,8825,,1192,10268,11.61
2014,1,1/1/14,96,11,4576,,577,5164,11.17
2014,1,1/1/14,102,202,3547,,1522,5271,28.87
2014,1,1/1/14,105,760,13887,,4004,18651,21.47
2014,1,1/1/14,108,1501,15425,,3383,20309,16.66
2014,1,1/1/14,110,1212,13199,,1743,16154,10.79
2014,1,1/1/14,111,894,19534,,3029,23457,12.91
2014,1,1/1/14,115,1168,17903,,2825,21896,12.90
2014,1,1/1/14,117,763,11865,,1841,14469,12.72
2014,1,1/1/14,120,265,8225,,1829,10319,17.72
2014,1,1/1/14,125,30,8333,,3353,11716,28.62
2014,1,1/1/14,126,23,203,,51,277,18.41
2014,1,1/1/14,127,67,664,,72,803,8.97
2014,1,1/1/14,128,6,1952,,319,2277,14.01
2014,1,1/1/14,130,9,4816,,2125,6950,30.58
2014,1,1/1/14,150,876,15848,,3975,20699,19.20
2014,1,1/1/14,152,320,14665,,2959,17944,16.49
2014,1,1/1/14,154,83,1725,,576,2384,24.16
2014,1,1/1/14,155,80,3040,,722,3842,18.79
2014,1,1/1/14,156,224,3793,,519,4536,11.44
2014,1,1/1/14,158,131,4323,,874,5328,16.40
2014,1,1/1/14,161,92,1768,,353,2213,15.95
2014,1,1/1/14,163,302,11468,,1716,13486,12.72
2014,1,1/1/14,164,270,9623,,1787,11680,15.30
2014,1,1/1/14,165,487,10940,,1505,12932,11.64
2014,1,1/1/14,166,316,11371,,2115,13802,15.32
2014,1,1/1/14,167,20,6293,,1253,7566,16.56
2014,1,1/1/14,169,112,3366,,378,3856,9.80
2014,1,1/1/14,175,37,441,,46,524,8.78
2014,1,1/1/14,176,268,1805,,497,2570,19.34
2014,1,1/1/14,177,1,149,,32,182,17.58
2014,1,1/1/14,180,651,7404,,1914,9969,19.20
2014,1,1/1/14,183,243,3634,,947,4824,19.63
2014,1,1/1/14,190,328,5477,,717,6522,10.99
2014,1,1/1/14,200,555,10881,,1471,12907,11.40
2014,1,1/1/14,201,55,1675,,354,2084,16.99
2014,1,1/1/14,202,22,580,,132,734,17.98
2014,1,1/1/14,204,848,14909,,4337,20094,21.58
2014,1,1/1/14,205,23,9835,,3065,12923,23.72
2014,1,1/1/14,206,825,14037,,2395,17257,13.88
2014,1,1/1/14,207,1484,16687,,3268,21439,15.24
2014,1,1/1/14,209,73,1015,,135,1223,11.04
2014,1,1/1/14,210,1912,18852,,5236,26000,20.14
2014,1,1/1/14,211,56,728,,307,1091,28.14
2014,1,1/1/14,212,1256,12850,,3694,17800,20.75
2014,1,1/1/14,217,294,5367,,1402,7063,19.85
2014,1,1/1/14,218,41,3974,,484,4499,10.76
2014,1,1/1/14,220,52,636,,128,816,15.69
2014,1,1/1/14,222,124,2676,,936,3736,25.05
2014,1,1/1/14,224,556,10502,,1826,12884,14.17
2014,1,1/1/14,230,335,7215,,1083,8633,12.54
2014,1,1/1/14,232,50,13469,,3707,17226,21.52
2014,1,1/1/14,233,404,9033,,2058,11495,17.90
2014,1,1/1/14,234,233,7890,,1504,9627,15.62
2014,1,1/1/14,236,234,5868,,1110,7212,15.39
2014,1,1/1/14,239,66,1387,,318,1771,17.96
2014,1,1/1/14,243,116,3093,,373,3582,10.41
2014,1,1/1/14,245,156,6143,,772,7071,10.92
2014,1,1/1/14,246,136,4059,,792,4987,15.88
2014,1,1/1/14,251,529,9937,,2450,12916,18.97
2014,1,1/1/14,252,257,2594,,403,3254,12.38
2014,1,1/1/14,254,15,2287,,444,2746,16.17
2014,1,1/1/14,256,22,5529,,978,6529,14.98
2014,1,1/1/14,258,114,2563,,351,3028,11.59
2014,1,1/1/14,260,737,10039,,1856,12632,14.69
2014,1,1/1/14,265,163,4037,,773,4973,15.54
2014,1,1/1/14,266,88,7300,,1876,9264,20.25
2014,1,1/1/14,267,175,3490,,1237,4902,25.23
2014,1,1/1/14,268,101,2079,,488,2668,18.29
2014,1,1/1/14,270,26,4380,,1198,5604,21.38
2014,1,1/1/14,292,102,3713,,494,4309,11.46
2014,1,1/1/14,344,113,2700,,495,3308,14.96
2014,1,1/1/14,442,14,185,,33,232,14.22
2014,1,1/1/14,450,46,1529,,251,1826,13.75
2014,1,1/1/14,460,552,7807,,1996,10355,19.28
2014,1,1/1/14,485,102,1798,,273,2173,12.56
2014,1,1/1/14,487,335,3986,,1269,5590,22.70
2014,1,1/1/14,534,465,2316,,921,3702,24.88
2014,1,1/1/14,550,65,3379,,911,4355,20.92
2014,1,1/1/14,577,17,1387,,612,2016,30.36
2014,1,1/1/14,603,68,13438,,2717,16223,16.75
2014,1,1/1/14,605,8,2970,,426,3404,12.51
2014,1,1/1/14,607,0,444,,50,494,10.12
2014,1,1/1/14,611,122,3135,,820,4077,20.11
2014,1,1/1/14,612,124,3592,,662,4378,15.12
2014,1,1/1/14,620,11,290,,53,354,14.97
2014,1,1/1/14,625,0,441,,18,459,3.92
2014,1,1/1/14,645,12,538,,103,653,15.77
2014,1,1/1/14,665,22,304,,78,404,19.31
2014,1,1/1/14,685,33,864,,78,975,8.00
2014,1,1/1/14,687,101,1158,,148,1407,10.52
2014,1,1/1/14,704,492,6901,,1841,9234,19.94
2014,1,1/1/14,705,370,6291,,1859,8520,21.82
2014,1,1/1/14,710,488,8862,,2325,11675,19.91
2014,1,1/1/14,720,994,19958,,7162,28114,25.47
2014,1,1/1/14,728,481,4475,,720,5676,12.68
2014,1,1/1/14,733,644,11697,,3124,15465,20.20
2014,1,1/1/14,734,58,2801,,676,3535,19.12
2014,1,1/1/14,740,255,4515,,791,5561,14.22
2014,1,1/1/14,741,439,3878,,384,4701,8.17
2014,1,1/1/14,745,163,5500,,856,6519,13.13
2014,1,1/1/14,750,187,4596,,693,5476,12.66
2014,1,1/1/14,751,187,3001,,388,3576,10.85
2014,1,1/1/14,754,521,10257,,2157,12935,16.68
2014,1,1/1/14,757,425,5087,,900,6412,14.04
2014,1,1/1/14,760,138,3923,,858,4919,17.44
2014,1,1/1/14,761,356,7081,,2348,9785,24.00
2014,1,1/1/14,762,201,2593,,585,3379,17.31
2014,1,1/1/14,770,195,3217,,862,4274,20.17
2014,1,1/1/14,780,440,4255,,790,5485,14.40
2014,1,1/1/14,794,61,2959,,501,3521,14.23
2014,1,1/1/14,901,1632,38115,,1271,41018,3.10
2014,1,1/1/14,910,558,4435,,646,5639,11.46
2014,2,2/1/14,2,1151,16429,,6291,23871,26.35
2014,2,2/1/14,4,916,20091,,5384,26391,20.40
2014,2,2/1/14,10,662,11334,,2837,14833,19.13
2014,2,2/1/14,14,1083,16516,,6009,23608,25.45
2014,2,2/1/14,16,933,18765,,4794,24492,19.57
2014,2,2/1/14,18,508,15832,,3131,19471,16.08
2014,2,2/1/14,20,1005,17104,,4968,23077,21.53
2014,2,2/1/14,28,213,5948,,1644,7805,21.06
2014,2,2/1/14,30,716,13458,,3154,17328,18.20
2014,2,2/1/14,33,497,7742,,1997,10236,19.51
2014,2,2/1/14,35,441,9774,,2883,13098,22.01
2014,2,2/1/14,40,997,18373,,5587,24957,22.39
2014,2,2/1/14,45,1094,18918,,4415,24427,18.07
2014,2,2/1/14,51,1119,23043,,8619,32781,26.29
2014,2,2/1/14,53,547,12104,,2900,15551,18.65
2014,2,2/1/14,55,438,6576,,1304,8318,15.68
2014,2,2/1/14,60,616,14985,,5405,21006,25.73
2014,2,2/1/14,62,470,8507,,1626,10603,15.34
2014,2,2/1/14,66,316,7289,,1761,9366,18.80
2014,2,2/1/14,70,471,5467,,1287,7225,17.81
2014,2,2/1/14,71,115,1307,,181,1603,11.29
2014,2,2/1/14,76,389,6341,,1328,8058,16.48
2014,2,2/1/14,78,370,4990,,1505,6865,21.92
2014,2,2/1/14,81,792,10634,,3135,14561,21.53
2014,2,2/1/14,83,172,3220,,607,3999,15.18
2014,2,2/1/14,84,486,7238,,1507,9231,16.33
2014,2,2/1/14,90,492,8700,,1417,10609,13.36
2014,2,2/1/14,92,271,6199,,1438,7908,18.18
2014,2,2/1/14,94,198,7859,,1343,9400,14.29
2014,2,2/1/14,96,9,3955,,564,4528,12.46
2014,2,2/1/14,102,199,3264,,1488,4951,30.05
2014,2,2/1/14,105,474,11805,,4202,16481,25.50
2014,2,2/1/14,108,1115,13967,,3384,18466,18.33
2014,2,2/1/14,110,905,11914,,1929,14748,13.08
2014,2,2/1/14,111,749,16471,,3630,20850,17.41
2014,2,2/1/14,115,966,15463,,3621,20050,18.06
2014,2,2/1/14,117,703,10060,,1996,12759,15.64
2014,2,2/1/14,120,168,7100,,1832,9100,20.13
2014,2,2/1/14,125,20,7287,,3201,10508,30.46
2014,2,2/1/14,126,25,183,,43,251,17.13
2014,2,2/1/14,127,55,603,,28,686,4.08
2014,2,2/1/14,128,6,1925,,259,2190,11.83
2014,2,2/1/14,130,18,4330,,1908,6256,30.50
2014,2,2/1/14,150,687,14268,,3665,18620,19.68
2014,2,2/1/14,152,276,12664,,3026,15966,18.95
2014,2,2/1/14,154,59,1393,,664,2116,31.38
2014,2,2/1/14,155,65,2686,,698,3449,20.24
2014,2,2/1/14,156,160,3375,,625,4160,15.02
2014,2,2/1/14,158,121,3717,,1025,4863,21.08
2014,2,2/1/14,161,101,1705,,248,2054,12.07
2014,2,2/1/14,163,278,9811,,2006,12095,16.59
2014,2,2/1/14,164,254,8854,,2072,11180,18.53
2014,2,2/1/14,165,441,9567,,1600,11608,13.78
2014,2,2/1/14,166,268,9316,,2350,11934,19.69
2014,2,2/1/14,167,13,4969,,1876,6858,27.35
2014,2,2/1/14,169,98,3139,,466,3703,12.58
2014,2,2/1/14,175,18,466,,47,531,8.85
2014,2,2/1/14,176,196,1686,,448,2330,19.23
2014,2,2/1/14,177,0,163,,32,195,16.41
2014,2,2/1/14,180,507,6531,,1821,8859,20.56
2014,2,2/1/14,183,185,3310,,947,4442,21.32
2014,2,2/1/14,190,264,4503,,661,5428,12.18
2014,2,2/1/14,200,314,9160,,1762,11236,15.68
2014,2,2/1/14,201,66,1526,,364,1956,18.61
2014,2,2/1/14,202,22,514,,138,674,20.47
2014,2,2/1/14,204,652,12178,,4816,17646,27.29
2014,2,2/1/14,205,10,7992,,3001,11003,27.27
2014,2,2/1/14,206,567,11774,,2533,14874,17.03
2014,2,2/1/14,207,1008,13809,,3629,18446,19.67
2014,2,2/1/14,209,25,949,,173,1147,15.08
2014,2,2/1/14,210,1196,15451,,5715,22362,25.56
2014,2,2/1/14,211,63,633,,343,1039,33.01
2014,2,2/1/14,212,849,11725,,3592,16166,22.22
2014,2,2/1/14,217,220,3837,,1766,5823,30.33
2014,2,2/1/14,218,22,3737,,640,4399,14.55
2014,2,2/1/14,220,47,528,,101,676,14.94
2014,2,2/1/14,222,111,2354,,1000,3465,28.86
2014,2,2/1/14,224,375,8738,,1839,10952,16.79
2014,2,2/1/14,230,272,6391,,1516,8179,18.54
2014,2,2/1/14,232,56,11311,,3343,14710,22.73
2014,2,2/1/14,233,416,7068,,2131,9615,22.16
2014,2,2/1/14,234,227,6731,,1786,8744,20.43
2014,2,2/1/14,236,165,5164,,1255,6584,19.06
2014,2,2/1/14,239,64,1170,,352,1586,22.19
2014,2,2/1/14,243,92,2684,,584,3360,17.38
2014,2,2/1/14,245,160,5325,,1037,6522,15.90
2014,2,2/1/14,246,114,3534,,780,4428,17.62
2014,2,2/1/14,251,383,8442,,2696,11521,23.40
2014,2,2/1/14,252,215,2478,,473,3166,14.94
2014,2,2/1/14,254,15,2041,,659,2715,24.27
2014,2,2/1/14,256,17,4842,,1170,6029,19.41
2014,2,2/1/14,258,84,2118,,458,2660,17.22
2014,2,2/1/14,260,505,8359,,2020,10884,18.56
2014,2,2/1/14,265,143,3474,,845,4462,18.94
2014,2,2/1/14,266,30,5591,,2061,7682,26.83
2014,2,2/1/14,267,164,3087,,1101,4352,25.30
2014,2,2/1/14,268,56,1801,,462,2319,19.92
2014,2,2/1/14,270,10,3255,,1246,4511,27.62
2014,2,2/1/14,292,84,3424,,446,3954,11.28
2014,2,2/1/14,344,93,2514,,447,3054,14.64
2014,2,2/1/14,442,8,182,,26,216,12.04
2014,2,2/1/14,450,47,1329,,213,1589,13.40
2014,2,2/1/14,460,599,7015,,1827,9441,19.35
2014,2,2/1/14,485,85,1660,,251,1996,12.58
2014,2,2/1/14,487,322,3687,,1255,5264,23.84
2014,2,2/1/14,534,480,2236,,744,3460,21.50
2014,2,2/1/14,550,71,3148,,805,4024,20.00
2014,2,2/1/14,577,18,1093,,621,1732,35.85
2014,2,2/1/14,603,47,11230,,3341,14618,22.86
2014,2,2/1/14,605,5,2503,,563,3071,18.33
2014,2,2/1/14,607,1,560,,43,604,7.12
2014,2,2/1/14,611,58,2733,,812,3603,22.54
2014,2,2/1/14,612,122,3270,,769,4161,18.48
2014,2,2/1/14,620,3,215,,48,266,18.05
2014,2,2/1/14,625,0,296,,23,319,7.21
2014,2,2/1/14,645,26,506,,134,666,20.12
2014,2,2/1/14,665,19,218,,122,359,33.98
2014,2,2/1/14,685,31,812,,116,959,12.10
2014,2,2/1/14,687,87,1016,,118,1221,9.66
2014,2,2/1/14,704,344,5499,,1997,7840,25.47
2014,2,2/1/14,705,306,5224,,1917,7447,25.74
2014,2,2/1/14,710,408,6848,,2970,10226,29.04
2014,2,2/1/14,720,1010,16618,,6932,24560,28.22
2014,2,2/1/14,728,352,3850,,832,5034,16.53
2014,2,2/1/14,733,498,9502,,3287,13287,24.74
2014,2,2/1/14,734,79,2554,,753,3386,22.24
2014,2,2/1/14,740,209,3968,,766,4943,15.50
2014,2,2/1/14,741,227,3237,,548,4012,13.66
2014,2,2/1/14,745,113,4955,,996,6064,16.42
2014,2,2/1/14,750,197,3652,,667,4516,14.77
2014,2,2/1/14,751,127,2351,,486,2964,16.40
2014,2,2/1/14,754,330,8973,,2820,12123,23.26
2014,2,2/1/14,757,273,4414,,1009,5696,17.71
2014,2,2/1/14,760,122,3410,,1041,4573,22.76
2014,2,2/1/14,761,251,4645,,1698,6594,25.75
2014,2,2/1/14,762,122,2081,,791,2994,26.42
2014,2,2/1/14,770,146,2526,,1004,3676,27.31
2014,2,2/1/14,780,322,3492,,1152,4966,23.20
2014,2,2/1/14,794,67,2701,,481,3249,14.80
2014,2,2/1/14,901,1273,32694,,1133,35100,3.23
2014,2,2/1/14,910,383,3688,,714,4785,14.92
2014,3,3/1/14,2,1189,18349,,6734,26272,25.63
2014,3,3/1/14,4,1063,22679,,5722,29464,19.42
2014,3,3/1/14,10,721,12149,,3100,15970,19.41
2014,3,3/1/14,14,1083,18122,,6159,25364,24.28
2014,3,3/1/14,16,1090,20344,,5579,27013,20.65
2014,3,3/1/14,18,574,18022,,3332,21928,15.20
2014,3,3/1/14,20,1097,18531,,5523,25151,21.96
2014,3,3/1/14,28,261,6748,,1659,8668,19.14
2014,3,3/1/14,30,875,14773,,3355,19003,17.66
2014,3,3/1/14,33,496,8487,,2557,11540,22.16
2014,3,3/1/14,35,601,10693,,2846,14140,20.13
2014,3,3/1/14,40,1110,21396,,6903,29409,23.47
2014,3,3/1/14,45,1323,21160,,4804,27287,17.61
2014,3,3/1/14,51,1498,26666,,9018,37182,24.25
2014,3,3/1/14,53,706,13450,,3059,17215,17.77
2014,3,3/1/14,55,568,6849,,1420,8837,16.07
2014,3,3/1/14,60,849,18248,,5323,24420,21.80
2014,3,3/1/14,62,516,9556,,1699,11771,14.43
2014,3,3/1/14,66,450,9103,,1683,11236,14.98
2014,3,3/1/14,70,489,6307,,1711,8507,20.11
2014,3,3/1/14,71,145,1515,,209,1869,11.18
2014,3,3/1/14,76,327,7640,,1421,9388,15.14
2014,3,3/1/14,78,406,5712,,1580,7698,20.52
2014,3,3/1/14,81,949,11889,,3439,16277,21.13
2014,3,3/1/14,83,204,3679,,694,4577,15.16
2014,3,3/1/14,84,578,8062,,1740,10380,16.76
2014,3,3/1/14,90,524,9760,,1950,12234,15.94
2014,3,3/1/14,92,355,6793,,1522,8670,17.55
2014,3,3/1/14,94,268,8950,,1628,10846,15.01
2014,3,3/1/14,96,21,4510,,683,5214,13.10
2014,3,3/1/14,102,207,3387,,1690,5284,31.98
2014,3,3/1/14,105,699,12644,,4900,18243,26.86
2014,3,3/1/14,108,1223,15179,,3899,20301,19.21
2014,3,3/1/14,110,869,12942,,2299,16110,14.27
2014,3,3/1/14,111,872,18369,,3813,23054,16.54
2014,3,3/1/14,115,1143,16974,,3984,22101,18.03
2014,3,3/1/14,117,718,11569,,2196,14483,15.16
2014,3,3/1/14,120,254,7615,,2246,10115,22.20
2014,3,3/1/14,125,19,7725,,3832,11576,33.10
2014,3,3/1/14,126,27,181,,49,257,19.07
2014,3,3/1/14,127,70,627,,49,746,6.57
2014,3,3/1/14,128,4,2025,,257,2286,11.24
2014,3,3/1/14,130,6,4392,,1988,6386,31.13
2014,3,3/1/14,150,817,16677,,3823,21317,17.93
2014,3,3/1/14,152,375,14021,,3021,17417,17.35
2014,3,3/1/14,154,67,1746,,761,2574,29.56
2014,3,3/1/14,155,60,2987,,684,3731,18.33
2014,3,3/1/14,156,179,3754,,754,4687,16.09
2014,3,3/1/14,158,171,4434,,994,5599,17.75
2014,3,3/1/14,161,100,1819,,339,2258,15.01
2014,3,3/1/14,163,286,10942,,1795,13023,13.78
2014,3,3/1/14,164,369,10076,,1943,12388,15.68
2014,3,3/1/14,165,550,10184,,1608,12342,13.03
2014,3,3/1/14,166,364,10723,,2163,13250,16.32
2014,3,3/1/14,167,17,5864,,1954,7835,24.94
2014,3,3/1/14,169,84,3134,,442,3660,12.08
2014,3,3/1/14,175,28,499,,35,562,6.23
2014,3,3/1/14,176,180,1810,,580,2570,22.57
2014,3,3/1/14,177,1,195,,27,223,12.11
2014,3,3/1/14,180,581,7709,,2007,10297,19.49
2014,3,3/1/14,183,237,3519,,1086,4842,22.43
2014,3,3/1/14,190,249,4928,,836,6013,13.90
2014,3,3/1/14,200,526,10696,,1608,12830,12.53
2014,3,3/1/14,201,88,1734,,379,2201,17.22
2014,3,3/1/14,202,21,583,,128,732,17.49
2014,3,3/1/14,204,849,13974,,4935,19758,24.98
2014,3,3/1/14,205,15,8639,,4073,12727,32.00
2014,3,3/1/14,206,786,12756,,2853,16395,17.40
2014,3,3/1/14,207,1220,15775,,4669,21664,21.55
2014,3,3/1/14,209,46,1013,,138,1197,11.53
2014,3,3/1/14,210,1398,17432,,6483,25313,25.61
2014,3,3/1/14,211,61,790,,316,1167,27.08
2014,3,3/1/14,212,876,11537,,4580,16993,26.95
2014,3,3/1/14,217,284,4690,,1736,6710,25.87
2014,3,3/1/14,218,28,3986,,834,4848,17.20
2014,3,3/1/14,220,41,630,,108,779,13.86
2014,3,3/1/14,222,102,2649,,1058,3809,27.78
2014,3,3/1/14,224,466,10087,,2043,12596,16.22
2014,3,3/1/14,230,390,6934,,1563,8887,17.59
2014,3,3/1/14,232,31,11976,,3830,15837,24.18
2014,3,3/1/14,233,384,7731,,2281,10396,21.94
2014,3,3/1/14,234,266,7425,,1754,9445,18.57
2014,3,3/1/14,236,157,5961,,1314,7432,17.68
2014,3,3/1/14,239,54,1429,,303,1786,16.97
2014,3,3/1/14,243,104,3056,,550,3710,14.82
2014,3,3/1/14,245,203,5574,,1127,6904,16.32
2014,3,3/1/14,246,174,4042,,908,5124,17.72
2014,3,3/1/14,251,459,9810,,2843,13112,21.68
2014,3,3/1/14,252,254,2767,,384,3405,11.28
2014,3,3/1/14,254,12,2338,,673,3023,22.26
2014,3,3/1/14,256,20,5306,,1259,6585,19.12
2014,3,3/1/14,258,80,2293,,469,2842,16.50
2014,3,3/1/14,260,541,9406,,2539,12486,20.33
2014,3,3/1/14,265,125,3754,,974,4853,20.07
2014,3,3/1/14,266,19,6778,,2428,9225,26.32
2014,3,3/1/14,267,134,3498,,1096,4728,23.18
2014,3,3/1/14,268,98,2184,,424,2706,15.67
2014,3,3/1/14,270,8,3487,,1609,5104,31.52
2014,3,3/1/14,292,120,3706,,558,4384,12.73
2014,3,3/1/14,344,122,2920,,494,3536,13.97
2014,3,3/1/14,442,18,179,,32,229,13.97
2014,3,3/1/14,450,80,1511,,227,1818,12.49
2014,3,3/1/14,460,623,7607,,2059,10289,20.01
2014,3,3/1/14,485,115,1788,,230,2133,10.78
2014,3,3/1/14,487,247,4010,,1165,5422,21.49
2014,3,3/1/14,534,422,2609,,925,3956,23.38
2014,3,3/1/14,550,58,3156,,979,4193,23.35
2014,3,3/1/14,577,8,943,,922,1873,49.23
2014,3,3/1/14,603,73,12587,,3557,16217,21.93
2014,3,3/1/14,605,14,3091,,506,3611,14.01
2014,3,3/1/14,607,7,683,,33,723,4.56
2014,3,3/1/14,611,51,2959,,922,3932,23.45
2014,3,3/1/14,612,81,3570,,661,4312,15.33
2014,3,3/1/14,620,8,276,,32,316,10.13
2014,3,3/1/14,625,1,538,,29,568,5.11
2014,3,3/1/14,645,38,570,,161,769,20.94
2014,3,3/1/14,665,14,270,,103,387,26.61
2014,3,3/1/14,685,32,906,,79,1017,7.77
2014,3,3/1/14,687,78,1147,,163,1388,11.74
2014,3,3/1/14,704,372,6431,,2040,8843,23.07
2014,3,3/1/14,705,275,5382,,2085,7742,26.93
2014,3,3/1/14,710,450,8486,,2638,11574,22.79
2014,3,3/1/14,720,1086,18078,,7504,26668,28.14
2014,3,3/1/14,728,432,3956,,642,5030,12.76
2014,3,3/1/14,733,637,10570,,3890,15097,25.77
2014,3,3/1/14,734,82,2785,,716,3583,19.98
2014,3,3/1/14,740,174,4536,,852,5562,15.32
2014,3,3/1/14,741,72,3235,,639,3946,16.19
2014,3,3/1/14,745,108,4794,,1460,6362,22.95
2014,3,3/1/14,750,156,4252,,594,5002,11.88
2014,3,3/1/14,751,187,2609,,550,3346,16.44
2014,3,3/1/14,754,489,10615,,2420,13524,17.89
2014,3,3/1/14,757,258,4650,,1164,6072,19.17
2014,3,3/1/14,760,156,3864,,1135,5155,22.02
2014,3,3/1/14,761,466,5429,,1773,7668,23.12
2014,3,3/1/14,762,108,2403,,818,3329,24.57
2014,3,3/1/14,770,192,3138,,969,4299,22.54
2014,3,3/1/14,780,360,4003,,1190,5553,21.43
2014,3,3/1/14,794,52,2808,,544,3404,15.98
2014,3,3/1/14,901,1371,36810,,1265,39446,3.21
2014,3,3/1/14,910,402,3719,,625,4746,13.17
2014,4,4/1/14,2,1014,18009,,6131,25154,24.37
2014,4,4/1/14,4,1233,22360,,5222,28815,18.12
2014,4,4/1/14,10,788,12477,,2704,15969,16.93
2014,4,4/1/14,14,1166,17957,,5049,24172,20.89
2014,4,4/1/14,16,1199,19067,,5346,25612,20.87
2014,4,4/1/14,18,838,16766,,3392,20996,16.16
2014,4,4/1/14,20,1112,17639,,5347,24098,22.19
2014,4,4/1/14,28,304,6146,,1724,8174,21.09
2014,4,4/1/14,30,788,13503,,3184,17475,18.22
2014,4,4/1/14,33,637,9011,,2111,11759,17.95
2014,4,4/1/14,35,655,10936,,2384,13975,17.06
2014,4,4/1/14,40,1154,21216,,6851,29221,23.45
2014,4,4/1/14,45,1372,19049,,5682,26103,21.77
2014,4,4/1/14,51,1394,26809,,8506,36709,23.17
2014,4,4/1/14,53,600,13196,,2844,16640,17.09
2014,4,4/1/14,55,534,7204,,1410,9148,15.41
2014,4,4/1/14,60,967,17090,,4715,22772,20.71
2014,4,4/1/14,62,567,9074,,1993,11634,17.13
2014,4,4/1/14,66,450,8931,,1696,11077,15.31
2014,4,4/1/14,70,479,5890,,1794,8163,21.98
2014,4,4/1/14,71,151,1383,,314,1848,16.99
2014,4,4/1/14,76,284,7289,,1667,9240,18.04
2014,4,4/1/14,78,498,5440,,1553,7491,20.73
2014,4,4/1/14,81,933,11253,,3220,15406,20.90
2014,4,4/1/14,83,160,3231,,726,4117,17.63
2014,4,4/1/14,84,644,7695,,1752,10091,17.36
2014,4,4/1/14,90,628,10115,,1931,12674,15.24
2014,4,4/1/14,92,380,7232,,1658,9270,17.89
2014,4,4/1/14,94,231,8890,,1480,10601,13.96
2014,4,4/1/14,96,8,3615,,596,4219,14.13
2014,4,4/1/14,102,264,3701,,1368,5333,25.65
2014,4,4/1/14,105,873,13138,,4023,18034,22.31
2014,4,4/1/14,108,1235,14943,,3451,19629,17.58
2014,4,4/1/14,110,942,13080,,1796,15818,11.35
2014,4,4/1/14,111,966,18161,,3482,22609,15.40
2014,4,4/1/14,115,1215,16873,,3664,21752,16.84
